Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,AverageTotal,Average(Bitcoin Excluded),VNINDEXvsAAPL,VNINDEXvsBitcoin,VNINDEXvsGOOGL,VNINDEXvsMSFT,VNINDEX Price (VND),VNINDEXPriceUSD,MSFTPrice,GOOGLPrice,BitcoinPrice,AAPLPrice
9/4/2013,0.0206,-0.0798,0.013,-0.0213,-0.0015,-0.0138,0.0027,39.49,154.18,43.49,52.88,471.45,21.68,31.2,21.81,132.5,17.81
8/30/2013,-0.0091,0.0675,-0.0103,-0.0045,0.0089,0.0105,-0.00375,39.13,159.73,42.92,55.13,472.70,21.73,33.4,21.19,138,17.4
8/29/2013,0.0017,0.0042,0.0085,0.0161,-0.01,0.0041,0.004075,39.1,150.84,42.95,55.09,468.55,21.54,33.55,21.41,129.3,17.56
8/28/2013,0.0046,-0.0193,-0.0019,-0.0072,-0.0253,-0.00982,-0.00745,39.29,150.56,42.99,54.78,473.30,21.76,33.02,21.23,128.8,17.53
8/27/2013,-0.0284,0.0934,-0.0189,-0.0261,-0.0101,0.00198,-0.020875,39.78,153.63,43.60,55.59,485.57,22.33,33.26,21.27,131.3,17.45
8/26/2013,0.0039,-0.0167,-0.0046,-0.0173,0.0076,-0.00542,-0.0026,40.51,142.65,44.23,56.70,490.54,22.55,34.15,21.68,120.1,17.96
8/23/2013,-0.0039,-0.0286,-0.0037,0.0729,-0.0187,0.0036,0.01165,40.27,140.88,44.16,57.13,486.82,22.38,34.75,21.78,118.5,17.89
8/22/2013,0.0011,-0.0105,0.0051,0.0247,-0.0131,0.00146,0.00445,40.77,144.81,44.67,55.20,496.12,22.81,32.39,21.86,122,17.96
8/21/2013,0.0022,0.0173,0.0042,-0.0003,-0.0042,0.00384,0.000475,41.05,146.41,44.86,54.72,502.70,23.11,31.61,21.75,123.3,17.94
8/20/2013,-0.0127,0.0228,0,0.0073,-0.0122,0.00104,-0.0044,41.11,144.41,44.87,54.83,504.81,23.21,31.62,21.66,121.2,17.9
8/19/2013,0.0106,0.0452,0.0103,-0.0129,0.0064,0.01192,0.0036,41.63,142.00,45.16,54.89,511.02,23.5,31.39,21.66,118.5,18.13
8/16/2013,0.009,-0.0091,-0.0033,0.0003,-0.0008,-0.00078,0.0013,41.29,132.35,44.79,55.15,507.79,23.35,31.8,21.44,109,17.94
8/15/2013,-0.0011,-0.0228,-0.0119,-0.0173,0.0092,-0.00878,-0.005275,41.15,133.37,44.88,55.16,508.22,23.37,31.79,21.51,110,17.78
8/14/2013,0.0183,0.027,-0.0127,0.0037,0.0117,0.0096,0.00525,40.95,135.75,44.92,55.50,503.57,23.15,32.35,21.77,112.6,17.8
8/13/2013,0.0473,0.0261,-0.005,-0.0195,-0.0035,0.00908,0.004825,40.36,132.48,44.93,55.11,497.73,22.88,32.23,22.05,109.6,17.48
8/12/2013,0.0283,0.0172,-0.0054,0.0052,-0.0023,0.0086,0.00645,39.65,129.76,45.12,55.83,499.46,22.96,32.87,22.16,106.8,16.69
8/9/2013,-0.014,-0.0024,-0.0027,-0.0058,0.0048,-0.00402,-0.004425,39.25,125.82,45.30,55.72,500.62,23.02,32.7,22.28,102.8,16.23
8/8/2013,-0.009,-0.0277,0.0022,0.0259,-0.0038,-0.00248,0.003825,39.37,126.01,45.25,55.80,498.22,22.91,32.89,22.34,103.1,16.46
8/7/2013,-0.0006,-0.0053,-0.0067,0.0152,0.0071,0.00194,0.00375,39.6,128.99,45.28,55.05,500.10,22.99,32.06,22.29,106,16.61
8/6/2013,-0.0089,-0.0015,-0.0093,-0.0038,0.0059,-0.00352,-0.004025,39.45,129.43,45.27,54.41,496.56,22.83,31.58,22.44,106.6,16.62
8/5/2013,0.0151,0.0152,-0.0018,-0.006,-0.002,0.0041,0.001325,39.47,129.40,45.35,54.40,493.66,22.7,31.7,22.65,106.7,16.77
8/2/2013,0.0129,0.0048,0.0027,0.0069,0.0045,0.00636,0.00675,39.26,127.24,45.43,54.63,494.66,22.74,31.89,22.69,104.5,16.52
8/1/2013,0.0093,-0.0208,0.0185,-0.0053,0.0012,0.00058,0.005925,38.95,126.64,45.27,54.31,492.43,22.64,31.67,22.63,104,16.31
7/31/2013,-0.0019,-0.0162,-0.0031,-0.0003,0.0068,-0.00294,0.000375,38.77,128.81,44.83,54.45,491.85,22.61,31.84,22.22,106.2,16.16
7/30/2013,0.0125,0.0639,0.0095,0.0098,0.0059,0.02032,0.009425,38.65,130.46,44.75,54.31,488.54,22.46,31.85,22.29,108,16.19
7/29/2013,0.0152,0.0273,-0.0036,-0.0025,-0.0167,0.00394,-0.0019,38.32,123.83,44.41,53.87,485.69,22.33,31.54,22.08,101.5,15.99
7/26/2013,0.0057,-0.0096,-0.0023,0.0073,0.0044,0.0011,0.003775,38.46,118.71,44.87,54.33,493.93,22.71,31.62,22.16,96,15.75
7/25/2013,-0.0045,0.0196,-0.0168,-0.0178,-0.0049,-0.00488,-0.011,38.27,119.51,44.82,54.00,491.78,22.61,31.39,22.21,96.9,15.66
7/24/2013,0.0515,-0.0049,-0.0013,0.0044,-0.02,0.00594,0.00865,38.45,117.82,45.31,54.68,494.18,22.72,31.96,22.59,95.1,15.73
7/23/2013,-0.0177,0.0432,-0.0075,-0.0059,-0.0037,0.00168,-0.0087,38.15,118.79,45.81,55.01,504.29,23.19,31.82,22.62,95.6,14.96
7/22/2013,0.0033,-0.0043,0.0156,0.0194,0.0048,0.00776,0.010775,38.5,114.87,46.06,55.28,506.16,23.27,32.01,22.79,91.6,15.23
7/19/2013,-0.0156,0.0214,-0.0154,-0.114,0.0139,-0.02194,-0.032775,38.34,115.16,45.60,54.56,503.76,23.16,31.4,22.44,92,15.18
7/18/2013,0.0033,-0.0856,-0.0087,-0.0084,-0.0013,-0.02014,-0.003775,38.26,112.94,45.63,58.28,496.84,22.84,35.44,22.79,90.1,15.42
7/17/2013,0.0007,0.0144,-0.0009,-0.0146,0.0026,0.00044,-0.00305,38.24,121.37,45.86,58.61,497.50,22.87,35.74,22.99,98.5,15.37
7/16/2013,0.0059,-0.0181,-0.0056,0.0028,0.0043,-0.00214,0.00185,38.17,119.91,45.82,59.08,496.22,22.81,36.27,23.01,97.1,15.36
7/15/2013,0.0026,0.0473,0.0017,0.014,0.0002,0.01316,0.004625,37.99,121.62,45.86,58.89,494.10,22.72,36.17,23.14,98.9,15.27
7/12/2013,-0.002,0.0563,0.003,-0.0006,0.0197,0.01528,0.005025,37.94,116.71,45.81,58.38,493.99,22.71,35.67,23.1,94,15.23
7/11/2013,0.0153,0.0111,0.0159,0.0285,0.0001,0.01418,0.01495,37.53,111.27,45.30,57.96,484.47,22.27,35.69,23.03,89,15.26
7/10/2013,-0.0033,0.1473,0.0009,0.0102,-0.0022,0.03058,0.0014,37.3,110.27,44.94,56.97,484.43,22.27,34.7,22.67,88,15.03
7/9/2013,0.0175,0.0092,0,0.0006,0.0057,0.0066,0.00595,37.4,99.02,44.97,56.67,485.50,22.32,34.35,22.65,76.7,15.08
7/8/2013,-0.006,-0.0065,0.013,0.0035,-0.006,-0.0004,0.001125,37.02,98.20,44.85,56.53,482.77,22.2,34.33,22.65,76,14.82
7/5/2013,-0.008,-0.1442,0.0081,0.0059,-0.0032,-0.02828,0.0007,37.24,90.83,44.69,56.54,485.66,22.33,34.21,22.36,68.5,14.91
7/3/2013,0.0054,-0.1274,0.0045,0.0021,-0.0051,-0.0241,0.001725,37.44,101.31,44.59,56.42,487.35,22.41,34.01,22.18,78.9,15.03
7/2/2013,0.0233,0.0268,-0.0063,-0.0122,0.0204,0.0104,0.0063,37.47,112.92,44.60,56.46,489.84,22.52,33.94,22.08,90.4,14.95
7/1/2013,0.0318,-0.097,0.0086,-0.0055,-0.0023,-0.01288,0.00815,36.68,110.17,44.29,56.43,480.04,22.07,34.36,22.22,88.1,14.61
6/28/2013,0.0071,-0.0696,0.0036,-0.002,-0.0038,-0.01294,0.001225,36.28,116.82,44.15,56.67,481.13,22.12,34.55,22.03,94.7,14.16
6/27/2013,-0.0113,-0.0217,0.0041,0.0079,0.0199,-0.00022,0.00515,36.26,123.90,44.15,56.82,482.95,22.2,34.62,21.95,101.7,14.06
6/26/2013,-0.0111,0.0065,0.0083,0.0202,0.0011,0.005,0.004625,35.99,125.77,43.63,56.12,473.53,21.77,34.35,21.86,104,14.22
6/25/2013,0,0.0121,-0.0041,-0.0015,-0.0341,-0.00552,-0.009925,36.13,125.05,43.43,55.42,473.02,21.75,33.67,21.68,103.3,14.38
6/24/2013,-0.0264,-0.0538,-0.0123,0.0135,-0.0182,-0.01944,-0.01085,36.9,124.62,44.29,56.24,489.74,22.52,33.72,21.77,102.1,14.38
6/21/2013,-0.0081,-0.0161,-0.0045,-0.0066,-0.0013,-0.00732,-0.005125,37.71,132.44,44.98,56.21,498.84,22.94,33.27,22.04,109.5,14.77
6/20/2013,-0.0146,0.0281,-0.0177,-0.0318,-0.0077,-0.00874,-0.01795,37.86,134.27,45.11,56.46,499.51,22.97,33.49,22.14,111.3,14.89
6/19/2013,-0.0201,0.0084,0,-0.0111,0.009,-0.00276,-0.00555,38.25,131.44,45.68,57.73,503.37,23.14,34.59,22.54,108.3,15.11
6/18/2013,-0.0006,0.053,0.0162,-0.0006,0.0007,0.01374,0.003925,38.36,130.24,45.48,57.92,498.88,22.94,34.98,22.54,107.3,15.42
6/17/2013,0.0046,0.0205,0.0128,0.0174,-0.0206,0.00694,0.00355,38.35,124.82,45.10,57.92,498.52,22.92,35,22.18,101.9,15.43
6/14/2013,-0.0135,-0.038,-0.0023,-0.0092,-0.0118,-0.01496,-0.0092,38.76,123.40,45.30,57.80,509.03,23.4,34.4,21.9,100,15.36
6/13/2013,0.0084,-0.0444,0.006,-0.008,-0.0061,-0.00882,7.50E-05,39.25,127.58,45.63,58.40,515.09,23.68,34.72,21.95,103.9,15.57
6/12/2013,-0.0122,-0.002,-0.0091,0.0046,-0.0071,-0.00516,-0.00595,39.27,132.63,45.65,58.83,518.24,23.83,35,21.82,108.8,15.44
6/11/2013,-0.0026,0.0249,-0.0117,-0.0178,-0.005,-0.00244,-0.009275,39.63,133.00,46.02,58.84,521.95,24,34.84,22.02,109,15.63
6/10/2013,-0.007,0.0588,0.0123,-0.0056,-0.0065,0.0104,-0.0017,39.79,130.42,46.40,59.59,524.56,24.12,35.47,22.28,106.3,15.67
6/7/2013,0.0077,-0.067,0.0171,0.0203,0.0136,-0.00166,0.014675,40.05,135.27,46.28,59.94,527.97,24.27,35.67,22.01,111,15.78
6/6/2013,-0.0151,-0.024,0.006,0.0052,0.0122,-0.00314,0.002075,39.61,142.95,45.59,58.91,520.90,23.95,34.96,21.64,119,15.66
6/5/2013,-0.0093,0.0041,0.0005,-0.006,0.0077,-0.0006,-0.001775,39.56,145.56,45.17,58.44,514.64,23.66,34.78,21.51,121.9,15.9
6/4/2013,-0.0031,0.0055,-0.0097,-0.0169,-0.0123,-0.0073,-0.0105,39.53,144.88,44.98,58.47,510.69,23.48,34.99,21.5,121.4,16.05
6/3/2013,0.0025,-0.0144,-0.0041,0.0198,-0.0026,0.00024,0.0039,39.87,144.47,45.48,59.36,517.03,23.77,35.59,21.71,120.7,16.1
5/30/2013,0.0151,-0.0261,0.0028,0.0043,0.0123,0.00168,0.008625,40.1,152.77,45.76,59.00,521.45,23.97,35.03,21.79,128.8,16.13
5/29/2013,0.0076,0.0252,-0.0145,-0.004,-0.0024,0.00238,-0.003325,39.57,155.98,45.41,58.56,515.09,23.68,34.88,21.73,132.3,15.89
5/28/2013,-0.0082,-0.0059,0.0092,0.0219,0.0077,0.00494,0.00765,39.51,152.74,45.79,58.76,516.33,23.74,35.02,22.05,129,15.77
5/24/2013,0.007,0.0538,-0.0109,0.0035,0.0041,0.0115,0.000925,38.9,156.10,44.85,57.27,500.24,23,34.27,21.85,133.1,15.9
5/23/2013,0.0019,0.0202,-0.0076,-0.0133,-0.008,-0.00136,-0.00675,38.7,149.21,45.00,57.06,498.22,22.91,34.15,22.09,126.3,15.79
5/22/2013,0.0038,0.0074,-0.0194,-0.0069,0.0041,-0.0022,-0.0046,38.85,146.89,45.35,57.70,502.23,23.09,34.61,22.26,123.8,15.76
5/21/2013,-0.0076,0.0071,-0.0018,-0.0066,0.0161,0.00144,2.50E-05,38.7,145.90,45.70,57.85,500.18,23,34.85,22.7,122.9,15.7
5/20/2013,0.0226,-0.0039,-0.0004,0.006,0.0096,0.00678,0.00945,38.45,144.63,45.37,57.71,492.27,22.63,35.08,22.74,122,15.82
5/17/2013,-0.0032,0.0448,0.0057,0.0232,-0.0056,0.01298,0.005025,37.89,145.92,45.17,57.29,487.60,22.42,34.87,22.75,123.5,15.47
5/16/2013,0.0131,0.0349,-0.0131,0.0071,0.009,0.0102,0.004025,38.06,140.74,45.16,56.62,490.34,22.54,34.08,22.62,118.2,15.52
5/15/2013,-0.0334,0.0253,0.0324,0.0092,0.0044,0.00758,0.00315,37.66,136.54,45.26,56.18,485.97,22.34,33.84,22.92,114.2,15.32
5/14/2013,-0.024,-0.0558,0.0109,0.0151,-0.0104,-0.01284,-0.0021,38.1,133.65,44.45,55.78,483.85,22.25,33.53,22.2,111.4,15.85
5/13/2013,0.0037,0.0275,-0.0032,0.0104,0.0058,0.00884,0.004175,38.72,140.48,44.44,55.51,488.93,22.48,33.03,21.96,118,16.24
5/10/2013,-0.008,0.0434,0.0101,0.0009,-0.0002,0.00924,0.0007,38.53,140.05,44.38,55.04,486.10,22.35,32.69,22.03,117.7,16.18
5/9/2013,-0.0157,-0.0035,-0.0023,-0.01,0.0024,-0.00582,-0.0064,38.66,135.15,44.16,55.01,486.22,22.35,32.66,21.81,112.8,16.31
5/8/2013,0.0116,0.0328,0.0191,-0.0096,-0.0011,0.01056,0.005,38.87,135.50,44.16,55.29,485.07,22.3,32.99,21.86,113.2,16.57
5/7/2013,-0.0043,-0.0236,-0.0051,-0.013,-0.0056,-0.01032,-0.007,38.71,131.93,43.78,55.64,485.58,22.33,33.31,21.45,109.6,16.38
5/6/2013,0.0236,-0.0322,0.0189,0.0078,0.0275,0.00912,0.01945,38.9,134.75,44.01,56.20,488.32,22.45,33.75,21.56,112.3,16.45
5/3/2013,0.0101,-0.0767,0.0193,0.01,0.0047,-0.00652,0.011025,37.92,119.95,43.01,55.34,475.24,21.85,33.49,21.16,98.1,16.07
5/2/2013,0.014,-0.087,0.0112,0.0134,-0.0031,-0.0103,0.008875,37.66,128.05,42.51,54.91,473.02,21.75,33.16,20.76,106.3,15.91
4/26/2013,0.0219,-0.0339,-0.0099,-0.0047,-0.0044,-0.0062,0.000725,36.72,158.72,41.87,53.61,474.51,21.82,31.79,20.05,136.9,14.9
4/25/2013,0.0069,-0.081,-0.0054,0.0057,0.0078,-0.0132,0.00375,36.49,163.61,42.16,53.85,476.59,21.91,31.94,20.25,141.7,14.58
4/24/2013,-0.0014,0.0747,0.0069,0.0379,-0.0017,0.02328,0.010425,36.22,175.94,42.10,53.50,472.89,21.74,31.76,20.36,154.2,14.48
4/23/2013,0.0183,0.1262,0.01,-0.0075,0.0112,0.03164,0.008,36.28,165.28,42.00,52.38,473.69,21.78,30.6,20.22,143.5,14.5
4/22/2013,0.0208,0.0688,0,0.0356,-0.0101,0.02302,0.011575,35.78,148.94,41.56,52.37,468.43,21.54,30.83,20.02,127.4,14.24
4/18/2013,-0.0271,0.1713,-0.0209,-0.001,-0.0223,0.02,-0.017825,35.76,130.76,40.93,50.55,473.21,21.76,28.79,19.17,109,14
4/17/2013,-0.0545,0.3615,-0.0136,-0.0052,0.0124,0.06012,-0.015225,36.64,115.35,41.83,51.07,483.99,22.25,28.82,19.58,93.1,14.39
4/16/2013,0.0153,-0.1703,0.0143,0.0098,-0.0041,-0.027,0.008825,37.2,90.38,41.83,50.95,478.07,21.98,28.97,19.85,68.4,15.22
4/15/2013,-0.0235,-0.0846,-0.0101,-0.0035,-0.0288,-0.0301,-0.016475,37.06,104.47,41.64,50.76,480.02,22.07,28.69,19.57,82.4,14.99
4/12/2013,-0.0103,-0.0633,-0.0005,-0.0048,-0.0194,-0.01966,-0.00875,38.08,139.73,42.50,51.52,494.27,22.73,28.79,19.77,117,15.35
4/11/2013,-0.0032,-0.243,0.0005,-0.0446,0.0152,-0.05502,-0.008025,38.69,148.08,42.96,52.11,504.07,23.18,28.93,19.78,124.9,15.51
4/10/2013,0.0203,-0.2826,0.0159,0.0226,-0.0274,-0.05024,0.00785,38.39,187.83,42.60,53.11,496.50,22.83,30.28,19.77,165,15.56
4/9/2013,0.002,0.2267,0.0036,0.0357,0.0076,0.05512,0.012225,38.72,253.47,42.93,53.08,510.49,23.47,29.61,19.46,230,15.25
4/8/2013,0.0073,0.1553,-0.0107,-0.0038,0.0081,0.03124,0.000225,38.51,210.79,42.68,51.88,506.66,23.29,28.59,19.39,187.5,15.22
4/5/2013,-0.0111,0.0772,-0.0151,0.0038,0.0105,0.01306,-0.002975,38.22,165.41,42.71,51.81,502.58,23.11,28.7,19.6,142.3,15.11
4/4/2013,-0.0097,-0.0213,-0.0134,0.0011,-0.017,-0.01206,-0.00975,38.15,154.97,42.77,51.46,497.35,22.87,28.59,19.9,132.1,15.28
4/3/2013,0.0052,0.1443,-0.0088,-0.0083,-0.0069,0.0251,-0.0047,38.69,158.26,43.43,51.82,505.93,23.26,28.56,20.17,135,15.43
4/2/2013,0.002,0.1344,0.015,0.0066,0.0072,0.03304,0.0077,38.77,141.42,43.77,52.22,509.43,23.42,28.8,20.35,118,15.35
4/1/2013,-0.031,0.1179,0.0091,0,0.0301,0.02522,0.00205,38.58,127.26,43.31,51.87,505.81,23.26,28.61,20.05,104,15.32
3/28/2013,-0.0211,-0.0308,-0.011,0.0085,-0.0012,-0.01112,-0.0062,38.37,108.76,42.43,51.17,490.67,22.56,28.61,19.87,86.2,15.81
3/27/2013,-0.0194,0.1327,-0.0118,0.0075,0.0037,0.02254,-0.005,38.74,111.49,42.68,50.96,491.26,22.59,28.37,20.09,88.9,16.15
3/26/2013,-0.0054,0.0666,0.0035,0,-0.0083,0.01128,-0.00255,38.97,101.00,42.83,50.66,489.46,22.5,28.16,20.33,78.5,16.47
3/25/2013,0.0036,0.0294,-0.001,-0.0032,0.0073,0.00722,0.001675,39.25,96.29,42.95,50.85,493.57,22.69,28.16,20.26,73.6,16.56
3/22/2013,0.0204,-0.0138,-0.001,0.005,-0.0037,0.00138,0.005175,39.03,92.43,42.81,50.78,489.99,22.53,28.25,20.28,69.9,16.5
3/21/2013,0.0012,0.0986,-0.0044,-0.0074,0.0098,0.01956,-0.0002,38.78,93.41,42.91,50.72,491.79,22.61,28.11,20.3,70.8,16.17
3/20/2013,-0.0049,0.0905,0.0044,0.005,0.0137,0.02174,0.00455,38.54,86.89,42.78,50.71,487.04,22.39,28.32,20.39,64.5,16.15
3/19/2013,-0.0031,0.1461,0.0045,0.0028,0.0028,0.03062,0.00175,38.32,81.19,42.39,50.27,480.48,22.09,28.18,20.3,59.1,16.23
3/18/2013,0.0278,0.0886,-0.0083,0.0021,-0.0046,0.02112,0.00425,38.31,73.63,42.24,50.13,479.13,22.03,28.1,20.21,51.6,16.28
3/15/2013,0.0252,-0.0047,-0.0088,-0.0036,0.0142,0.00446,0.00675,37.97,69.13,42.51,50.17,481.35,22.13,28.04,20.38,47,15.84
3/14/2013,0.0098,0.0053,-0.0044,0.0082,0.003,0.00438,0.00415,37.27,69.02,42.38,49.96,474.60,21.82,28.14,20.56,47.2,15.45
3/13/2013,0,0.0594,-0.0029,0,-0.0045,0.0104,-0.00185,37.06,68.66,42.41,49.67,473.18,21.76,27.91,20.65,46.9,15.3
3/12/2013,-0.0217,-0.0849,-0.0086,0.0014,-0.0024,-0.02324,-0.007825,37.15,66.15,42.56,49.76,475.34,21.85,27.91,20.71,44.3,15.3
3/11/2013,0.0143,0.0522,0.0038,-0.0046,0.0124,0.01562,0.006475,37.55,70.31,42.80,49.78,476.50,21.91,27.87,20.89,48.4,15.64
3/8/2013,0.0026,0.0519,-0.0014,-0.005,0.0087,0.01136,0.001225,37.06,65.84,42.45,49.64,470.68,21.64,28,20.81,44.2,15.42
3/7/2013,0.0118,0.0239,0.0019,0.0018,-0.0095,0.00598,0.0015,36.83,63.45,42.29,49.59,466.63,21.45,28.14,20.84,42,15.38
3/6/2013,-0.013,0.0171,-0.0091,-0.0092,0.0194,0.00104,-0.002975,36.86,62.66,42.46,49.75,471.09,21.66,28.09,20.8,41,15.2
3/5/2013,0.0267,0.1156,0.0209,0.0071,-0.0141,0.03124,0.01015,36.65,61.55,42.24,49.60,462.12,21.25,28.35,20.99,40.3,15.4
3/4/2013,-0.0241,0.0478,0.0193,0.0072,-0.0176,0.00652,-0.0038,36.55,57.75,42.11,49.70,468.74,21.55,28.15,20.56,36.2,15
3/1/2013,-0.0247,0.0336,0.006,0.0054,0.0055,0.00516,-0.00195,37.31,56.44,42.11,49.89,477.15,21.94,27.95,20.17,34.5,15.37
2/28/2013,-0.0076,0.0803,0.002,-0.0004,0.019,0.01866,0.00325,37.58,55.22,41.87,49.62,474.56,21.82,27.8,20.05,33.4,15.76
2/27/2013,-0.0094,-0.0064,0.0121,0.0161,0.0014,0.00276,0.00505,37.29,52.31,41.42,49.22,465.72,21.41,27.81,20.01,30.9,15.88
2/26/2013,0.0139,0.023,-0.001,0,-0.0385,-0.00052,-0.0064,37.41,52.48,41.15,48.75,465.05,21.38,27.37,19.77,31.1,16.03
2/25/2013,-0.018,0.0171,-0.011,-0.014,0.0126,-0.00266,-0.0076,38.05,52.64,42.03,49.61,483.69,22.24,27.37,19.79,30.4,15.81
2/22/2013,0.0107,0.0168,0.005,0.0098,0.002,0.00886,0.006875,38.06,52.26,41.97,49.72,477.69,21.96,27.76,20.01,30.3,16.1
2/21/2013,-0.0062,0.0034,0.004,-0.0136,-0.0366,-0.0098,-0.0131,37.85,51.72,41.83,49.41,476.73,21.92,27.49,19.91,29.8,15.93
2/20/2013,-0.0243,0.0078,-0.0178,-0.0064,0.0083,-0.00648,-0.01005,38.78,52.35,42.58,50.62,494.83,22.75,27.87,19.83,29.6,16.03
2/19/2013,0,0.0917,0.0176,0.0014,-0.0064,0.02086,0.00315,38.99,51.96,42.75,50.61,490.78,22.56,28.05,20.19,29.4,16.43
2/8/2013,0.0144,0.023,0.0145,0.0099,0.007,0.01376,0.01145,39.67,45.41,42.36,50.26,494.03,22.71,27.55,19.65,22.7,16.96
2/7/2013,0.0239,0.0458,0.0052,-0.0022,0.0046,0.01546,0.007875,39.28,44.66,41.93,49.84,490.62,22.56,27.28,19.37,22.1,16.72
2/6/2013,-0.0012,0.0282,0.0057,-0.0058,0.023,0.00998,0.005425,38.78,43.65,41.72,49.79,488.36,22.45,27.34,19.27,21.2,16.33
2/5/2013,0.0348,0.0083,0.009,0.0022,-0.0104,0.00878,0.0089,38.3,42.55,41.11,49.45,477.36,21.95,27.5,19.16,20.6,16.35
2/4/2013,-0.0247,-0.0078,-0.0216,-0.0175,-0.0022,-0.01476,-0.0165,37.98,42.58,41.17,49.62,482.38,22.18,27.44,18.99,20.4,15.8
2/1/2013,-0.0043,0.0044,0.0264,0.0175,0.0076,0.01032,0.0118,38.43,42.73,41.64,50.16,483.42,22.23,27.93,19.41,20.5,16.2
1/31/2013,-0.0031,0.036,0.0027,-0.0144,-0.016,0.00104,-0.0077,38.33,42.46,40.97,49.51,479.79,22.06,27.45,18.91,20.4,16.27
1/30/2013,-0.0031,0.0087,0,-0.0057,0.0074,0.00146,-0.00035,38.74,42.12,41.28,50.27,487.60,22.42,27.85,18.86,19.7,16.32
1/29/2013,0.0187,0.0433,0.0037,0.0036,0.0092,0.0157,0.0088,38.62,41.75,41.11,50.26,484.01,22.25,28.01,18.86,19.5,16.37
1/28/2013,0.0229,0.0505,-0.0037,0.0011,0.0246,0.01908,0.011225,38.12,40.75,40.84,49.96,479.60,22.05,27.91,18.79,18.7,16.07
1/25/2013,-0.0236,0.0296,0,0.009,0.0347,0.00994,0.005025,37.23,38.92,40.38,49.40,468.09,21.52,27.88,18.86,17.4,15.71
1/24/2013,-0.1236,-0.0343,0.0162,0.0007,0.0204,-0.02412,-0.021575,36.89,37.70,39.66,48.43,452.40,20.8,27.63,18.86,16.9,16.09
1/23/2013,0.0183,0.0139,0.0551,0.0169,0.0012,0.02108,0.022875,38.74,37.88,38.94,47.99,443.37,20.38,27.61,18.56,17.5,18.36
1/22/2013,0.0095,0.0274,-0.0023,-0.0037,-0.011,0.00398,-0.001875,38.39,37.66,37.95,47.51,442.85,20.36,27.15,17.59,17.3,18.03
1/18/2013,-0.005,0.0129,-0.0096,0,-0.0057,-0.00148,-0.005075,38.74,36.58,38.51,48.13,454.16,20.88,27.25,17.63,15.7,17.86
1/17/2013,-0.0066,0.0523,-0.0056,0.0078,-0.0182,0.00594,-0.00565,38.95,36.50,38.80,48.25,456.76,21,27.25,17.8,15.5,17.95
1/16/2013,0.0415,0.0337,-0.0132,-0.0062,0.0083,0.01282,0.0076,39.46,36.09,39.29,48.43,465.25,21.39,27.04,17.9,14.7,18.07
1/15/2013,-0.0318,-0.0035,0.0022,0.0119,0.0053,-0.00318,-0.0031,38.56,35.51,39.35,48.42,461.42,21.21,27.21,18.14,14.3,17.35
1/14/2013,-0.0355,0.0127,-0.0227,0.0022,-0.008,-0.01026,-0.016,39.02,35.40,39.20,47.99,458.97,21.1,26.89,18.1,14.3,17.92
1/10/2013,0.0125,0.0269,0.0043,-0.009,0.0253,0.012,0.008275,39.85,35.25,39.70,47.61,460.12,21.15,26.46,18.55,14.1,18.7
1/8/2013,0.0027,0.011,-0.0022,-0.0052,0.0299,0.00724,0.0063,39.32,34.26,38.91,47.11,447.16,20.56,26.55,18.35,13.7,18.76
1/7/2013,-0.0058,0.0104,-0.0043,-0.0019,0.0191,0.0035,0.001775,38.67,33.56,38.35,46.65,434.19,19.96,26.69,18.39,13.6,18.71
1/4/2013,-0.0279,0.0075,0.0199,-0.0187,0.0162,-0.0006,-0.002625,38.41,33.09,38.06,46.33,426.06,19.59,26.74,18.47,13.5,18.82
1/3/2013,-0.0127,0.009,0.0006,-0.0134,0.0022,-0.00286,-0.005825,38.64,32.68,37.39,46.53,419.27,19.28,27.25,18.11,13.4,19.36
12/27/2012,0.0038,-0.0037,-0.0039,0.0037,0.0095,0.00188,0.003275,37.24,32.25,36.52,45.81,409.97,18.85,26.96,17.67,13.4,18.39
12/26/2012,-0.014,0.009,-0.0006,-0.0074,0.0119,-0.00022,-0.002525,36.99,32.17,36.41,45.53,406.10,18.67,26.86,17.74,13.5,18.32
12/24/2012,0.0016,0.0053,-0.0089,-0.0142,0.0074,-0.00176,-0.003525,36.96,31.78,36.13,45.44,399.71,18.38,27.06,17.75,13.4,18.58
12/20/2012,-0.009,-0.0059,0.0033,0.0135,0.0027,0.00092,0.002625,37.01,31.88,36.46,46.06,399.68,18.38,27.68,18.08,13.5,18.63
12/19/2012,-0.0142,0.0226,-0.0011,-0.0091,0.0132,0.00228,-0.0028,37.13,31.93,36.35,45.64,398.59,18.33,27.31,18.02,13.6,18.8
12/18/2012,0.0291,0.0038,0,0.0173,-0.0006,0.00992,0.01145,37.16,31.39,36.13,45.65,393.39,18.09,27.56,18.04,13.3,19.07
12/17/2012,0.0176,-0.0038,0.0268,0.0104,0.0036,0.01092,0.0146,36.63,31.40,36.14,45.19,393.63,18.1,27.09,18.04,13.3,18.53
12/14/2012,-0.0375,-0.0073,-0.0006,-0.0111,0.0026,-0.01078,-0.01165,36.24,31.63,35.60,44.84,392.21,18.03,26.81,17.57,13.6,18.21
12/12/2012,-0.0047,0.0103,0.0011,-0.0029,0.0044,0.00164,-0.000525,37.23,31.68,35.44,45.22,391.08,17.98,27.24,17.46,13.7,19.25
