Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,Average Total,Average (Bitcoin Excluded),,,
7/17/2013,0.0007,0.0144,-0.0009,-0.0146,0.0026,0.00044,-0.00305,,,
7/16/2013,0.0059,-0.0181,-0.0056,0.0028,0.0043,-0.00214,0.00185,,,
7/15/2013,0.0026,0.0473,0.0017,0.014,0.0002,0.01316,0.004625,,,
7/12/2013,-0.002,0.0563,0.003,-0.0006,0.0197,0.01528,0.005025,,,
7/11/2013,0.0153,0.0111,0.0159,0.0285,0.0001,0.01418,0.01495,,,
7/10/2013,-0.0033,0.1473,0.0009,0.0102,-0.0022,0.03058,0.0014,,,
7/9/2013,0.0175,0.0092,0,0.0006,0.0057,0.0066,0.00595,,,
7/8/2013,-0.006,-0.0065,0.013,0.0035,-0.006,-0.0004,0.001125,,,
7/5/2013,-0.008,-0.1442,0.0081,0.0059,-0.0032,-0.02828,0.0007,,,
7/3/2013,0.0054,-0.1274,0.0045,0.0021,-0.0051,-0.0241,0.001725,,,
7/2/2013,0.0233,0.0268,-0.0063,-0.0122,0.0204,0.0104,0.0063,,,
7/1/2013,0.0318,-0.097,0.0086,-0.0055,-0.0023,-0.01288,0.00815,,,
6/28/2013,0.0071,-0.0696,0.0036,-0.002,-0.0038,-0.01294,0.001225,,,
6/27/2013,-0.0113,-0.0217,0.0041,0.0079,0.0199,-0.00022,0.00515,,,
6/26/2013,-0.0111,0.0065,0.0083,0.0202,0.0011,0.005,0.004625,,,
6/25/2013,0,0.0121,-0.0041,-0.0015,-0.0341,-0.00552,-0.009925,,,
6/24/2013,-0.0264,-0.0538,-0.0123,0.0135,-0.0182,-0.01944,-0.01085,,,
6/21/2013,-0.0081,-0.0161,-0.0045,-0.0066,-0.0013,-0.00732,-0.005125,,,
6/20/2013,-0.0146,0.0281,-0.0177,-0.0318,-0.0077,-0.00874,-0.01795,,,
6/19/2013,-0.0201,0.0084,0,-0.0111,0.009,-0.00276,-0.00555,,,
6/18/2013,-0.0006,0.053,0.0162,-0.0006,0.0007,0.01374,0.003925,,,
6/17/2013,0.0046,0.0205,0.0128,0.0174,-0.0206,0.00694,0.00355,,,
6/14/2013,-0.0135,-0.038,-0.0023,-0.0092,-0.0118,-0.01496,-0.0092,,,
6/13/2013,0.0084,-0.0444,0.006,-0.008,-0.0061,-0.00882,7.50E-05,,,
6/12/2013,-0.0122,-0.002,-0.0091,0.0046,-0.0071,-0.00516,-0.00595,,,
6/11/2013,-0.0026,0.0249,-0.0117,-0.0178,-0.005,-0.00244,-0.009275,,,
6/10/2013,-0.007,0.0588,0.0123,-0.0056,-0.0065,0.0104,-0.0017,,,
6/7/2013,0.0077,-0.067,0.0171,0.0203,0.0136,-0.00166,0.014675,,,
6/6/2013,-0.0151,-0.024,0.006,0.0052,0.0122,-0.00314,0.002075,,,
6/5/2013,-0.0093,0.0041,0.0005,-0.006,0.0077,-0.0006,-0.001775,,,
6/4/2013,-0.0031,0.0055,-0.0097,-0.0169,-0.0123,-0.0073,-0.0105,,,
6/3/2013,0.0025,-0.0144,-0.0041,0.0198,-0.0026,0.00024,0.0039,,,
5/30/2013,0.0151,-0.0261,0.0028,0.0043,0.0123,0.00168,0.008625,,,
5/29/2013,0.0076,0.0252,-0.0145,-0.004,-0.0024,0.00238,-0.003325,,,
5/28/2013,-0.0082,-0.0059,0.0092,0.0219,0.0077,0.00494,0.00765,,,
5/24/2013,0.007,0.0538,-0.0109,0.0035,0.0041,0.0115,0.000925,,,
5/23/2013,0.0019,0.0202,-0.0076,-0.0133,-0.008,-0.00136,-0.00675,,,
5/22/2013,0.0038,0.0074,-0.0194,-0.0069,0.0041,-0.0022,-0.0046,,,
5/21/2013,-0.0076,0.0071,-0.0018,-0.0066,0.0161,0.00144,2.50E-05,,,
5/20/2013,0.0226,-0.0039,-0.0004,0.006,0.0096,0.00678,0.00945,,,
5/17/2013,-0.0032,0.0448,0.0057,0.0232,-0.0056,0.01298,0.005025,,,
5/16/2013,0.0131,0.0349,-0.0131,0.0071,0.009,0.0102,0.004025,,,
5/15/2013,-0.0334,0.0253,0.0324,0.0092,0.0044,0.00758,0.00315,,,
5/14/2013,-0.024,-0.0558,0.0109,0.0151,-0.0104,-0.01284,-0.0021,,,
5/13/2013,0.0037,0.0275,-0.0032,0.0104,0.0058,0.00884,0.004175,,,
5/10/2013,-0.008,0.0434,0.0101,0.0009,-0.0002,0.00924,0.0007,,,
5/9/2013,-0.0157,-0.0035,-0.0023,-0.01,0.0024,-0.00582,-0.0064,,,
5/8/2013,0.0116,0.0328,0.0191,-0.0096,-0.0011,0.01056,0.005,,,
5/7/2013,-0.0043,-0.0236,-0.0051,-0.013,-0.0056,-0.01032,-0.007,,,
5/6/2013,0.0236,-0.0322,0.0189,0.0078,0.0275,0.00912,0.01945,,,
5/3/2013,0.0101,-0.0767,0.0193,0.01,0.0047,-0.00652,0.011025,,,
5/2/2013,0.014,-0.087,0.0112,0.0134,-0.0031,-0.0103,0.008875,,,
4/26/2013,0.0219,-0.0339,-0.0099,-0.0047,-0.0044,-0.0062,0.000725,,,
4/25/2013,0.0069,-0.081,-0.0054,0.0057,0.0078,-0.0132,0.00375,,,
4/24/2013,-0.0014,0.0747,0.0069,0.0379,-0.0017,0.02328,0.010425,,,
4/23/2013,0.0183,0.1262,0.01,-0.0075,0.0112,0.03164,0.008,,,
4/22/2013,0.0208,0.0688,0,0.0356,-0.0101,0.02302,0.011575,,,
4/18/2013,-0.0271,0.1713,-0.0209,-0.001,-0.0223,0.02,-0.017825,,,
4/17/2013,-0.0545,0.3615,-0.0136,-0.0052,0.0124,0.06012,-0.015225,,,
4/16/2013,0.0153,-0.1703,0.0143,0.0098,-0.0041,-0.027,0.008825,,,
4/15/2013,-0.0235,-0.0846,-0.0101,-0.0035,-0.0288,-0.0301,-0.016475,,,
4/12/2013,-0.0103,-0.0633,-0.0005,-0.0048,-0.0194,-0.01966,-0.00875,,,
4/11/2013,-0.0032,-0.243,0.0005,-0.0446,0.0152,-0.05502,-0.008025,,,
4/10/2013,0.0203,-0.2826,0.0159,0.0226,-0.0274,-0.05024,0.00785,,,
4/9/2013,0.002,0.2267,0.0036,0.0357,0.0076,0.05512,0.012225,,,
4/8/2013,0.0073,0.1553,-0.0107,-0.0038,0.0081,0.03124,0.000225,,,
4/5/2013,-0.0111,0.0772,-0.0151,0.0038,0.0105,0.01306,-0.002975,,,
4/4/2013,-0.0097,-0.0213,-0.0134,0.0011,-0.017,-0.01206,-0.00975,,,
4/3/2013,0.0052,0.1443,-0.0088,-0.0083,-0.0069,0.0251,-0.0047,,,
4/2/2013,0.002,0.1344,0.015,0.0066,0.0072,0.03304,0.0077,,,
4/1/2013,-0.031,0.1179,0.0091,0,0.0301,0.02522,0.00205,,,
3/28/2013,-0.0211,-0.0308,-0.011,0.0085,-0.0012,-0.01112,-0.0062,,,
3/27/2013,-0.0194,0.1327,-0.0118,0.0075,0.0037,0.02254,-0.005,,,
3/26/2013,-0.0054,0.0666,0.0035,0,-0.0083,0.01128,-0.00255,,,
3/25/2013,0.0036,0.0294,-0.001,-0.0032,0.0073,0.00722,0.001675,,,
3/22/2013,0.0204,-0.0138,-0.001,0.005,-0.0037,0.00138,0.005175,,,
3/21/2013,0.0012,0.0986,-0.0044,-0.0074,0.0098,0.01956,-0.0002,,,
3/20/2013,-0.0049,0.0905,0.0044,0.005,0.0137,0.02174,0.00455,,,
3/19/2013,-0.0031,0.1461,0.0045,0.0028,0.0028,0.03062,0.00175,,,
3/18/2013,0.0278,0.0886,-0.0083,0.0021,-0.0046,0.02112,0.00425,,,
3/15/2013,0.0252,-0.0047,-0.0088,-0.0036,0.0142,0.00446,0.00675,,,
3/14/2013,0.0098,0.0053,-0.0044,0.0082,0.003,0.00438,0.00415,,,
3/13/2013,0,0.0594,-0.0029,0,-0.0045,0.0104,-0.00185,,,
3/12/2013,-0.0217,-0.0849,-0.0086,0.0014,-0.0024,-0.02324,-0.007825,,,
3/11/2013,0.0143,0.0522,0.0038,-0.0046,0.0124,0.01562,0.006475,,,
3/8/2013,0.0026,0.0519,-0.0014,-0.005,0.0087,0.01136,0.001225,,,
3/7/2013,0.0118,0.0239,0.0019,0.0018,-0.0095,0.00598,0.0015,,,
3/6/2013,-0.013,0.0171,-0.0091,-0.0092,0.0194,0.00104,-0.002975,,,
3/5/2013,0.0267,0.1156,0.0209,0.0071,-0.0141,0.03124,0.01015,,,
3/4/2013,-0.0241,0.0478,0.0193,0.0072,-0.0176,0.00652,-0.0038,,,
3/1/2013,-0.0247,0.0336,0.006,0.0054,0.0055,0.00516,-0.00195,,,
2/28/2013,-0.0076,0.0803,0.002,-0.0004,0.019,0.01866,0.00325,,,
2/27/2013,-0.0094,-0.0064,0.0121,0.0161,0.0014,0.00276,0.00505,,,
2/26/2013,0.0139,0.023,-0.001,0,-0.0385,-0.00052,-0.0064,,,
2/25/2013,-0.018,0.0171,-0.011,-0.014,0.0126,-0.00266,-0.0076,,,
2/22/2013,0.0107,0.0168,0.005,0.0098,0.002,0.00886,0.006875,,,
2/21/2013,-0.0062,0.0034,0.004,-0.0136,-0.0366,-0.0098,-0.0131,,,
2/20/2013,-0.0243,0.0078,-0.0178,-0.0064,0.0083,-0.00648,-0.01005,,,
2/19/2013,0,0.0917,0.0176,0.0014,-0.0064,0.02086,0.00315,,,
2/8/2013,0.0144,0.023,0.0145,0.0099,0.007,0.01376,0.01145,,,
2/7/2013,0.0239,0.0458,0.0052,-0.0022,0.0046,0.01546,0.007875,,,
2/6/2013,-0.0012,0.0282,0.0057,-0.0058,0.023,0.00998,0.005425,,,
2/5/2013,0.0348,0.0083,0.009,0.0022,-0.0104,0.00878,0.0089,,,
2/4/2013,-0.0247,-0.0078,-0.0216,-0.0175,-0.0022,-0.01476,-0.0165,,,
2/1/2013,-0.0043,0.0044,0.0264,0.0175,0.0076,0.01032,0.0118,,,
1/31/2013,-0.0031,0.036,0.0027,-0.0144,-0.016,0.00104,-0.0077,,,
1/30/2013,-0.0031,0.0087,0,-0.0057,0.0074,0.00146,-0.00035,,,
1/29/2013,0.0187,0.0433,0.0037,0.0036,0.0092,0.0157,0.0088,,,
1/28/2013,0.0229,0.0505,-0.0037,0.0011,0.0246,0.01908,0.011225,,,
1/25/2013,-0.0236,0.0296,0,0.009,0.0347,0.00994,0.005025,,,
1/24/2013,-0.1236,-0.0343,0.0162,0.0007,0.0204,-0.02412,-0.021575,,,
1/23/2013,0.0183,0.0139,0.0551,0.0169,0.0012,0.02108,0.022875,,,
1/22/2013,0.0095,0.0274,-0.0023,-0.0037,-0.011,0.00398,-0.001875,,,
1/18/2013,-0.005,0.0129,-0.0096,0,-0.0057,-0.00148,-0.005075,,,
1/17/2013,-0.0066,0.0523,-0.0056,0.0078,-0.0182,0.00594,-0.00565,,,
1/16/2013,0.0415,0.0337,-0.0132,-0.0062,0.0083,0.01282,0.0076,,,
1/15/2013,-0.0318,-0.0035,0.0022,0.0119,0.0053,-0.00318,-0.0031,,,
1/14/2013,-0.0355,0.0127,-0.0227,0.0022,-0.008,-0.01026,-0.016,,,
1/10/2013,0.0125,0.0269,0.0043,-0.009,0.0253,0.012,0.008275,,,
1/8/2013,0.0027,0.011,-0.0022,-0.0052,0.0299,0.00724,0.0063,,,
1/7/2013,-0.0058,0.0104,-0.0043,-0.0019,0.0191,0.0035,0.001775,,,
1/4/2013,-0.0279,0.0075,0.0199,-0.0187,0.0162,-0.0006,-0.002625,,,
1/3/2013,-0.0127,0.009,0.0006,-0.0134,0.0022,-0.00286,-0.005825,,,
12/27/2012,0.0038,-0.0037,-0.0039,0.0037,0.0095,0.00188,0.003275,,,
12/26/2012,-0.014,0.009,-0.0006,-0.0074,0.0119,-0.00022,-0.002525,,,
12/24/2012,0.0016,0.0053,-0.0089,-0.0142,0.0074,-0.00176,-0.003525,,,
12/20/2012,-0.009,-0.0059,0.0033,0.0135,0.0027,0.00092,0.002625,,,
12/19/2012,-0.0142,0.0226,-0.0011,-0.0091,0.0132,0.00228,-0.0028,,,
12/18/2012,0.0291,0.0038,0,0.0173,-0.0006,0.00992,0.01145,,,
12/17/2012,0.0176,-0.0038,0.0268,0.0104,0.0036,0.01092,0.0146,,,
12/14/2012,-0.0375,-0.0073,-0.0006,-0.0111,0.0026,-0.01078,-0.01165,,,
12/12/2012,-0.0047,0.0103,0.0011,-0.0029,0.0044,0.00164,-0.000525,,,
12/11/2012,0.0222,0.0097,0.0169,0.0141,0.0069,0.01396,0.015025,,,
12/7/2012,-0.0256,0.015,-0.0104,-0.0105,-0.0049,-0.00728,-0.01285,,,
12/6/2012,0.0156,-0.006,0.0052,0.0022,0,0.0034,0.00575,,,
12/4/2012,-0.0177,0.0576,-0.0063,-0.0023,0.0075,0.00776,-0.0047,,,
12/3/2012,0.0019,0.0144,-0.0046,-0.0068,0.0038,0.00174,-0.001425,,,
11/30/2012,-0.0071,0.0096,0.0098,-0.0126,-0.001,-0.00026,-0.002725,,,
11/29/2012,0.011,0.0081,0.0117,-0.015,0.0064,0.00444,0.003525,,,
11/28/2012,-0.0029,0.0123,0.0197,0.0103,-0.0029,0.0073,0.00605,,,
11/27/2012,-0.0081,-0.0041,0.0145,-0.0113,-0.0027,-0.00234,-0.0019,,,
11/26/2012,0.0314,-0.0184,-0.0108,-0.0112,-0.01,-0.0038,-0.00015,,,
11/23/2012,0.0174,-0.0056,0.0036,0.0278,-0.0039,0.00786,0.011225,,,
11/20/2012,-0.0084,-0.0059,0.003,-0.0007,0.0046,-0.00148,-0.000375,,,
11/19/2012,0.0716,0.0129,0.0321,0.0079,-0.0062,0.02366,0.02635,,,
11/16/2012,0.0043,0.0491,0,-0.0053,-0.0031,0.009,-0.001025,,,
11/15/2012,-0.0209,0.0228,-0.008,-0.0067,-0.0021,-0.00298,-0.009425,,,
11/13/2012,0,-0.0054,-0.0102,-0.04,-0.0087,-0.01286,-0.014725,,,
11/12/2012,-0.0077,0.0129,0.0042,-0.0212,0.0049,-0.00138,-0.00495,,,
11/9/2012,0.0172,-0.0101,0.0165,0.0007,0.0029,0.00544,0.009325,,,
11/6/2012,-0.0029,0.014,-0.0018,0.0078,-0.0008,0.00326,0.000575,,,
11/5/2012,0.0136,-0.0046,-0.007,0.0044,0.0054,0.00236,0.0041,,,
11/2/2012,-0.0329,-0.0095,0,-0.0007,-0.0327,-0.01516,-0.016575,,,
11/1/2012,0.0019,-0.0563,0.0112,0.0343,-0.0012,-0.00202,0.01155,,,
10/31/2012,-0.0144,0.0285,0.0071,0.0117,-0.0037,0.00584,0.000175,,,
10/26/2012,-0.0092,-0.0635,-0.0035,0.0118,0.0046,-0.01196,0.000925,,,
10/25/2012,-0.0118,-0.0678,0.0006,-0.0007,-0.014,-0.01874,-0.006475,,,
10/23/2012,-0.0322,-0.0051,0.0029,0.0018,0.0018,-0.00616,-0.006425,,,
10/22/2012,0.0395,0.0069,-0.0047,-0.0223,-0.0031,0.00326,0.00235,,,
10/19/2012,-0.0359,-0.0168,-0.019,-0.0292,-0.0007,-0.02032,-0.0212,,,
10/18/2012,-0.0187,0.011,-0.0804,-0.003,0.0038,-0.01746,-0.024575,,,
10/15/2012,0.008,0.0085,-0.0054,0.0106,-0.0025,0.00384,0.002675,,,
10/11/2012,-0.0201,-0.0074,0.0097,-0.001,-0.0012,-0.004,-0.00315,,,
10/10/2012,0.0079,0.0185,0.0005,-0.0102,0.0025,0.00384,0.000175,,,
10/9/2012,-0.0035,0.0102,-0.0179,-0.0168,0.0006,-0.00548,-0.0094,,,
10/5/2012,-0.021,-0.0125,-0.0005,-0.006,0.0095,-0.0061,-0.0045,,,
10/3/2012,0.0152,0.0039,0.0074,0.0067,0.0027,0.00718,0.008,,,
10/2/2012,0.003,0.0355,-0.0063,0.0058,-0.0058,0.00644,-0.000825,,,
9/28/2012,-0.0206,0.0065,-0.0026,-0.0133,-0.002,-0.0064,-0.009625,,,
9/26/2012,-0.0121,0.0057,0.0053,-0.0076,0.0086,-0.00002,-0.00145,,,
9/25/2012,-0.0251,0.0083,0,-0.0127,0.0036,-0.00518,-0.00855,,,
9/24/2012,-0.0132,-0.0074,0.0207,-0.0131,-0.0129,-0.00518,-0.004625,,,
9/21/2012,0.002,0.0073,0.0082,-0.0083,0.0159,0.00502,0.00445,,,
9/20/2012,-0.0048,-0.0231,0.0005,0.0129,-0.0134,-0.00558,-0.0012,,,
9/19/2012,0,0.0261,0.0134,-0.0042,0.0001,0.00708,0.002325,,,
9/18/2012,0.0032,0.0303,0.0113,-0.001,-0.018,0.00516,-0.001125,,,
9/14/2012,0.0123,0.0237,0.0051,0.0091,0.0192,0.01388,0.011425,,,
9/11/2012,-0.0034,0.0143,-0.0125,0.0023,-0.0058,-0.00102,-0.00485,,,
9/10/2012,-0.0259,0.0136,-0.0074,-0.0074,-0.0217,-0.00976,-0.0156,,,
9/7/2012,0.0062,-0.0161,0.0097,-0.0124,0.0104,-0.00044,0.003475,,,
9/6/2012,0.0088,0.0164,0.0276,0.0313,-0.0138,0.01406,0.013475,,,
9/5/2012,-0.0071,0.0597,-0.0006,0,-0.0079,0.00882,-0.0039,,,
9/4/2012,0.0147,-0.0142,-0.0058,-0.014,0.0153,-0.0008,0.00255,,,
8/31/2012,0.0021,-0.0575,0.0047,0.0165,-0.0031,-0.00746,0.00505,,,
8/30/2012,-0.0141,-0.0128,-0.0093,-0.0108,0.0107,-0.00726,-0.005875,,,
8/27/2012,0.0186,0.032,-0.0135,0.0043,-0.0338,0.00152,-0.0061,,,
8/24/2012,0.0008,0.0495,0.0024,0.0102,0.0176,0.0161,0.00775,,,
8/23/2012,-0.0092,0.0296,-0.0006,-0.0095,-0.0424,-0.00642,-0.015425,,,
8/22/2012,0.0196,-0.0111,0.0119,-0.0084,-0.0159,-0.00078,0.0018,,,
8/21/2012,-0.0139,-0.0178,-0.0089,0.002,-0.0467,-0.01706,-0.016875,,,
8/20/2012,0.0263,0.2625,-0.0024,-0.0052,0.0088,0.058,0.006875,,,
8/17/2012,0.0185,-0.1422,0.0059,0.0039,0.0061,-0.02156,0.0086,,,
8/16/2012,0.0089,0.0189,0.0084,0.0192,0.0001,0.0111,0.00915,,,
8/15/2012,-0.0013,0.087,-0.0018,0.0023,0.003,0.01784,0.00055,,,
8/14/2012,0.0027,0.0125,0.0127,-0.0086,0.0077,0.0054,0.003625,,,
8/13/2012,0.0135,0.0361,0.028,-0.001,0.0014,0.0156,0.010475,,,
8/10/2012,0.0014,0.0298,0,-0.0026,-0.0033,0.00506,-0.001125,,,
8/7/2012,-0.0022,0.0221,-0.0037,0.0104,-0.0016,0.005,0.000725,,,
8/3/2012,0.0129,0.0418,0.0203,0.0192,0.0051,0.01986,0.014375,,,
8/2/2012,0.0018,0.1026,-0.0063,-0.0075,0.0086,0.01984,-0.00085,,,
8/1/2012,-0.0064,0.0214,-0.0006,-0.002,-0.0047,0.00154,-0.003425,,,
7/31/2012,0.0264,0.0275,0.0013,-0.0057,-0.0013,0.00964,0.005175,,,
7/30/2012,0.0167,0.0448,-0.0044,-0.0037,0.0045,0.01158,0.003275,,,
7/26/2012,0,0.0114,0.0092,0.0114,0.0046,0.00732,0.0063,,,
7/25/2012,-0.0433,0.0233,0.0007,-0.011,-0.0065,-0.00736,-0.015025,,,
7/24/2012,-0.0051,0.0178,-0.013,-0.0044,-0.0151,-0.00396,-0.0094,,,
7/20/2012,-0.0164,-0.0395,0.0303,-0.0179,-0.0091,-0.01052,-0.003275,,,
7/19/2012,0.0134,-0.0263,0.0213,0.0069,0.0228,0.00762,0.0161,,,
7/18/2012,-0.0014,0.0352,0.0069,0.0266,0.0031,0.01408,0.0088,,,
7/17/2012,0,0.0353,0.0028,0.0075,0.0086,0.01084,0.004725,,,
7/16/2012,0.0032,0.1155,-0.0028,0.0017,-0.0072,0.02208,-0.001275,,,
7/13/2012,0.0103,-0.0116,0.0105,0.0265,0.0202,0.01118,0.016875,,,
7/12/2012,-0.0093,0.0853,-0.0007,-0.0229,0.0035,0.01118,-0.00735,,,
7/10/2012,-0.0091,0.0256,-0.0068,-0.0087,-0.0067,-0.00114,-0.007825,,,
7/9/2012,0.0129,0.0324,0,-0.006,-0.0176,0.00434,-0.002675,,,
7/5/2012,0.0173,0.0246,0.0136,-0.002,0.0075,0.0122,0.0091,,,
7/3/2012,0.0118,-0.0459,0.0124,0.0065,-0.0148,-0.006,0.003975,,,
7/2/2012,0.0144,0.0196,0.0007,-0.001,-0.0073,0.00528,0.0017,,,
6/27/2012,0.0044,0.0358,0.0085,0.005,-0.0027,0.0102,0.0038,,,
6/26/2012,0.0025,0.019,0.0071,0.0054,-0.0116,0.00448,0.00085,,,
6/22/2012,0.0078,-0.0195,0.0113,0.0186,-0.0092,0.0018,0.007125,,,
6/20/2012,-0.0029,0.0262,-0.0069,0.0075,0.0042,0.00562,0.000475,,,
6/19/2012,0.0029,0.0301,0.0182,0.0288,-0.0104,0.01392,0.009875,,,
6/18/2012,0.0205,0.0244,0.0113,-0.006,0.0058,0.0112,0.0079,,,
6/15/2012,0.0044,0.0924,0.01,0.0232,0.0184,0.02968,0.014,,,
6/13/2012,-0.0073,0.0404,-0.0071,-0.0055,-0.0013,0.00384,-0.0053,,,
6/12/2012,0.0088,0.0233,-0.0063,0.0138,-0.01,0.00592,0.001575,,,
6/11/2012,-0.0159,0.0183,-0.0206,-0.0256,-0.0009,-0.00894,-0.01575,,,
6/7/2012,0.0005,0.0238,-0.0041,-0.0041,0.0188,0.00698,0.002775,,,
6/5/2012,-0.0025,0.0323,-0.0145,-0.0018,0.0105,0.0048,-0.002075,,,
6/4/2012,0.0055,0.0115,0.0133,0.0035,-0.0283,0.0011,-0.0015,,,
6/1/2012,-0.0286,0.0174,-0.0172,-0.0254,-0.0009,-0.01094,-0.018025,,,
5/16/2012,-0.0132,0.0099,0.0294,-0.0103,-0.0126,0.00064,-0.001675,,,
5/14/2012,-0.0148,0.0162,-0.0026,-0.0154,-0.0217,-0.00766,-0.013625,,,
5/11/2012,-0.0069,0.0227,-0.0137,0.0137,-0.0123,0.0007,-0.0048,,,
5/10/2012,0.0025,-0.0377,0.0079,-0.0007,-0.0032,-0.00624,0.001625,,,
5/4/2012,-0.0284,-0.0117,-0.0229,-0.0246,0.016,-0.01432,-0.014975,,,
5/3/2012,-0.0072,0.0118,0.0059,-0.0013,-0.0077,0.0003,-0.002575,,,
5/2/2012,0.0067,0.014,0.0046,-0.0066,-0.0028,0.00318,0.000475,,,
4/24/2012,-0.0201,0.0282,0.0067,-0.0062,0.001,0.00192,-0.00465,,,
4/23/2012,-0.002,-0.0462,0.002,-0.0093,-0.0012,-0.01134,-0.002625,,,
4/20/2012,-0.0248,0.0409,-0.0053,0.0455,-0.0029,0.01068,0.003125,,,
4/18/2012,-0.0018,0.0281,-0.0033,-0.0095,-0.0014,0.00242,-0.004,,,
4/17/2012,0.0507,0.0101,0.0053,0.0119,0.0098,0.01756,0.019425,,,
4/11/2012,-0.0036,0.0186,0.014,-0.0043,0.0175,0.00844,0.0059,,,
4/9/2012,0.004,0.0167,-0.0019,-0.0133,0.0074,0.00258,-0.00095,,,
3/30/2012,-0.017,0.0104,-0.0111,0.0044,0.0032,-0.00202,-0.005125,,,
3/27/2012,0.0125,0.0411,-0.0037,-0.0021,-0.029,0.00376,-0.005575,,,
3/26/2012,0.0183,0.0154,0.0106,0.0181,0.0114,0.01476,0.0146,,,
3/22/2012,-0.0056,-0.0229,0.0094,0.0028,-0.0002,-0.0033,0.0016,,,
3/20/2012,0.0079,0.032,-0.0006,-0.0065,0.0051,0.00758,0.001475,,,
3/19/2012,0.0268,-0.1117,0.0141,-0.0123,-0.001,-0.01682,0.0069,,,
3/15/2012,-0.0071,-0.0093,0.0084,0.0024,0.0184,0.00256,0.005525,,,
3/14/2012,0.0379,0.0209,-0.0032,0.0031,0.0104,0.01382,0.01205,,,
3/13/2012,0.0294,0.0777,0.0211,0.0197,0.0032,0.03022,0.01835,,,
3/9/2012,0.0057,-0.0142,-0.0112,-0.0006,0.001,-0.00386,-0.001275,,,
3/5/2012,-0.0221,0.0332,-0.0116,-0.0087,0.0401,0.00618,-0.000575,,,
3/2/2012,0.001,-0.0447,-0.0019,-0.0065,0.0272,-0.00498,0.00495,,,
3/1/2012,0.0041,0.0123,0.0071,0.0173,0.0102,0.0102,0.009675,,,
2/28/2012,0.0181,-0.0181,0.0144,0.0166,-0.0144,0.00332,0.008675,,,
2/23/2012,0.0066,0.1335,-0.0026,0.0032,0.0131,0.03076,0.005075,,,
2/22/2012,-0.0038,0.0351,-0.0098,-0.0054,0.0183,0.00688,-0.000175,,,
2/21/2012,0.0257,-0.0206,0.0152,0.0061,-0.0074,0.0038,0.0099,,,
2/17/2012,-0.0006,0.0328,-0.0033,-0.0013,0.0171,0.00894,0.002975,,,
2/16/2012,0.0096,-0.0139,0.002,0.0413,-0.0023,0.00734,0.01265,,,
2/15/2012,-0.0231,-0.0291,-0.0072,-0.0066,-0.0071,-0.01462,-0.011,,,
2/14/2012,0.0134,-0.1521,-0.0039,-0.0108,0.0119,-0.0283,0.00265,,,
2/13/2012,0.0187,-0.0454,0.0106,0.0026,-0.0234,-0.00738,0.002125,,,
2/10/2012,0.0006,0.0137,-0.0092,-0.0088,-0.0155,-0.00384,-0.008225,,,
2/9/2012,0.0347,0.0411,0.0026,0.0036,0.0045,0.0173,0.01135,,,
2/8/2012,0.0167,-0.0158,0.0053,0.0102,0.0211,0.0075,0.013325,,,
2/7/2012,0.0103,0.044,-0.0039,0.005,0.0034,0.01176,0.0037,,,
2/6/2012,0.0091,-0.0422,0.0214,-0.0013,-0.005,-0.0036,0.00605,,,
2/3/2012,0.0105,-0.023,0.0191,0.0097,0.0003,0.00332,0.0099,,,
2/1/2012,-0.0006,0.1095,0.0007,0.0122,0.007,0.02576,0.004825,,,
1/30/2012,0.0131,0.0204,-0.0034,0.013,0.032,0.01502,0.013675,,,
1/20/2012,-0.0177,0.0204,-0.0838,0.0565,-0.0012,-0.00516,-0.01155,,,
1/19/2012,-0.0033,0.0743,0.0101,-0.0039,0.0297,0.02138,0.00815,,,
1/18/2012,0.0105,0.0571,0.007,-0.0007,0.0106,0.0169,0.00685,,,
1/17/2012,0.012,-0.1617,0.0058,0,0.0028,-0.02822,0.00515,,,
1/13/2012,-0.004,-0.0574,-0.0076,0.0089,0.0179,-0.00844,0.0038,,,
1/12/2012,-0.0027,-0.0145,0.0064,0.0101,0.002,0.00026,0.00395,,,
1/11/2012,-0.002,0.0849,0.0045,-0.0043,0.008,0.01822,0.00155,,,
1/9/2012,-0.002,-0.1097,-0.0424,-0.0132,0.0077,-0.03192,-0.012475,,,
1/6/2012,0.0107,-0.036,-0.0133,0.0155,-0.0123,-0.00708,0.00015,,,
1/5/2012,0.0108,0.2478,-0.0138,0.0102,-0.0226,0.04648,-0.00385,,,
1/4/2012,0.0054,0.1414,0.0042,0.0235,-0.0033,0.03424,0.00745,,,
1/3/2012,0.0159,-0.0651,0.0303,0.0312,-0.0044,0.00158,0.01825,,,
